timestamp,tower_id,users_connected,download_speed,upload_speed,latency,weather,congestion
2025-01-01 23:00:00,1,949,91.21881502297883,13.215319228294872,87.97275537676965,Rain,0
2025-01-02 00:00:00,1,85,94.5710892030082,30.344407857938265,142.00913727754386,Snow,0
2025-01-02 01:00:00,1,731,81.77143605861961,32.03678406901075,175.57751213566635,Rain,0
2025-01-02 02:00:00,1,605,44.56844504768479,44.280732687024546,71.62555399100205,Clear,0
2025-01-02 03:00:00,1,522,35.210330122327065,6.392544301856161,53.30768088296892,Clear,0
2025-01-02 04:00:00,1,677,38.494041351746056,15.934281649743422,41.28461209715893,Clear,0
2025-01-02 05:00:00,1,367,26.100241994719372,6.873402999350457,74.14688256668931,Snow,0
2025-01-02 06:00:00,1,423,25.782600859441672,28.346998098849717,86.72887250102775,Clear,0
2025-01-02 07:00:00,1,491,96.43249301950057,13.337332495442844,104.47721611955323,Clear,0
2025-01-02 08:00:00,1,674,99.78534607964947,14.072269699488965,195.55684160820405,Clear,0
2025-01-02 09:00:00,1,904,31.471414102478086,45.50502841236603,55.51675922672476,Clear,0
2025-01-02 10:00:00,1,733,47.53940063444371,28.09176136449507,122.61237753708477,Clear,0
2025-01-02 11:00:00,1,233,27.57556667927797,36.68260108198112,79.87879521665812,Clear,0
2025-01-02 12:00:00,1,247,42.888322032232544,41.00516178774981,161.68557374706472,Clear,0
2025-01-02 13:00:00,1,236,22.719258487986153,2.997981936183432,122.26965920576595,Clear,0
2025-01-02 14:00:00,1,452,72.55920558161169,40.66555126084606,76.24653758542858,Clear,0
2025-01-02 15:00:00,1,538,70.63908511973426,19.950031968726332,187.97869785997955,Clear,0
2025-01-02 16:00:00,1,522,24.8618039700828,27.530950717550724,142.1990358755656,Clear,0
2025-01-02 17:00:00,1,193,82.63610901911551,28.204839768373652,110.63360988764123,Clear,0
2025-01-02 18:00:00,1,353,96.7148383724354,28.356379226747784,177.70090520597455,Clear,0
2025-01-02 19:00:00,1,282,38.17490958820279,36.57182826464173,180.45094939098965,Snow,0
2025-01-02 20:00:00,1,169,89.33815938229118,42.695493989608124,187.77064890198002,Rain,0
2025-01-02 21:00:00,1,153,62.61076066766104,1.4506555292148526,29.2795931445461,Clear,0
2025-01-02 22:00:00,1,910,31.97249260005924,15.962829156875278,102.26661318138305,Clear,0
2025-01-02 23:00:00,1,730,21.71289900434781,1.8856928171605225,103.83980588485258,Clear,0
2025-01-03 00:00:00,1,553,66.7151254094854,42.61194711421472,134.94644953706523,Clear,0
2025-01-03 01:00:00,1,509,53.337337299682204,32.18029829110887,57.58774553506099,Clear,0
2025-01-03 02:00:00,1,279,42.34428384334224,44.71028120367855,129.91633893947994,Rain,0
2025-01-03 03:00:00,1,847,66.28481939290366,33.777278923491885,174.1918373636616,Clear,1
2025-01-03 04:00:00,1,865,31.6733744318813,2.191482355141238,132.63973622236188,Clear,0
2025-01-03 05:00:00,1,269,49.64472882913958,14.69845674804117,177.8638642305892,Rain,0
2025-01-03 06:00:00,1,86,93.1902634458339,21.9810232675484,193.66441561829723,Storm,0
2025-01-03 07:00:00,1,165,32.97264474661064,19.869788701494336,171.7159675882028,Clear,0
2025-01-03 08:00:00,1,177,40.40525237393469,20.339881873664137,170.40049673799916,Snow,0
2025-01-03 09:00:00,1,735,14.23176690822301,31.135354108259317,198.11023151981001,Clear,0
2025-01-03 10:00:00,1,204,33.052605899799175,16.804987447691424,171.24726103568815,Clear,0
2025-01-03 11:00:00,1,295,39.15165936587674,15.386000368960175,163.7786195409176,Rain,0
2025-01-03 12:00:00,1,970,63.09380253223965,4.998114839611778,10.985123927057487,Clear,0
2025-01-03 13:00:00,1,69,66.7465734238877,35.39637698562746,161.2006071928592,Snow,0
2025-01-03 14:00:00,1,520,7.623593328001947,29.364379879870377,93.31008337343653,Clear,0
2025-01-03 15:00:00,1,100,49.231811722583714,27.589587100671256,64.44283790437404,Clear,0
2025-01-03 16:00:00,1,391,28.773879249007084,2.9029019870417367,67.62044778791234,Clear,0
2025-01-03 17:00:00,1,662,54.61310970520641,38.72968410183193,51.0059952244002,Clear,0
2025-01-03 18:00:00,1,245,84.99219212613824,10.524621665748779,88.15724196076893,Clear,0
2025-01-03 19:00:00,1,985,73.97867670365285,48.8167518936642,108.0970661772271,Clear,0
2025-01-03 20:00:00,1,706,42.88798563725548,22.24251614145636,151.36810216983193,Clear,0
2025-01-03 21:00:00,1,523,96.45159939440288,41.963025905098085,142.2350991578026,Clear,0
2025-01-03 22:00:00,1,107,91.94530412451564,22.675259256824116,55.55959823990661,Clear,0
2025-01-03 23:00:00,1,650,67.71875078818448,14.7167609503512,191.42440332600688,Rain,0
2025-01-04 00:00:00,1,496,46.38892537439965,36.77192651152911,19.06606426141327,Clear,0
2025-01-04 01:00:00,1,484,76.99538049411507,1.7052809428580376,32.05380169631408,Clear,0
2025-01-04 02:00:00,1,143,86.26875548104569,35.47923510962116,100.09302752659178,Clear,0
2025-01-04 03:00:00,1,481,81.65673281982404,17.96891173338064,98.28802445852617,Clear,0
2025-01-04 04:00:00,1,811,63.505759314960564,32.11958889251454,18.60776185668846,Clear,0
2025-01-04 05:00:00,1,811,93.67644926755088,25.5509543118477,112.48171519601188,Clear,0
2025-01-04 06:00:00,1,65,11.704031003040836,32.47854463210946,15.037149002908144,Clear,0
2025-01-04 07:00:00,1,524,81.09018299482797,34.181248776766104,118.93973791766733,Clear,0
2025-01-04 08:00:00,1,740,82.96075019567576,31.671043834977066,165.88110031654094,Clear,0
2025-01-04 09:00:00,1,92,23.600157804983162,4.398703742883107,29.147820261711065,Clear,0
2025-01-04 10:00:00,1,548,63.734119012099825,17.4911565295476,134.587300722341,Clear,0
2025-01-04 11:00:00,1,651,37.3593340991028,13.774031883559253,104.24711631574718,Clear,0
2025-01-04 12:00:00,1,675,64.74957044408899,43.9961286628256,149.6634983227383,Rain,0
2025-01-04 13:00:00,1,810,57.057328908568294,21.75007617309781,118.01885391249208,Clear,0
2025-01-04 14:00:00,1,148,44.19867930658552,19.228886203846375,157.51846254097939,Clear,0
2025-01-04 15:00:00,1,239,58.37733575365849,12.691246129726668,139.1705081810467,Rain,0
2025-01-04 16:00:00,1,916,14.796767539413597,45.22509242729877,105.99795076509285,Rain,0
2025-01-04 17:00:00,1,391,33.275341578384534,5.899259470931305,20.162206382000093,Storm,0
2025-01-04 18:00:00,1,964,13.672234294682688,16.64636824193033,190.51177373965294,Storm,1
2025-01-04 19:00:00,1,900,51.83743748832147,5.080936148567723,27.423787979111406,Clear,0
2025-01-04 20:00:00,1,997,68.88925332731864,37.86635194244632,160.4000183079112,Rain,1
2025-01-04 21:00:00,1,158,93.43826504029279,48.7381622181861,199.22693598576254,Clear,0
2025-01-04 22:00:00,1,212,89.33189736203848,18.194835615051854,32.24273312124511,Clear,0
2025-01-04 23:00:00,1,123,84.51156805255052,43.47656656023123,169.31134511515717,Clear,0
2025-01-05 00:00:00,1,217,11.912485604598384,41.27114290522746,144.18602315973428,Clear,0
2025-01-05 01:00:00,1,214,27.156666880330143,29.483965444112332,173.99631917791075,Snow,0
2025-01-05 02:00:00,1,706,94.98861485146658,49.31405212732067,153.14185519919891,Clear,0
2025-01-05 03:00:00,1,464,50.758363856590954,19.52139191599047,143.96602921636537,Clear,0
2025-01-05 04:00:00,1,580,15.563760819084377,25.138630110252098,12.157192505809622,Clear,0
2025-01-05 05:00:00,1,107,75.39251678651348,38.59254780232001,166.3301668565717,Rain,0
2025-01-05 06:00:00,1,436,60.420032684230165,48.14645487525255,81.22541010950377,Clear,0
2025-01-05 07:00:00,1,873,55.19516152323487,22.380455748721243,162.4007573150795,Storm,1
2025-01-05 08:00:00,1,222,9.10019163530473,44.666012571205485,110.26321072639698,Storm,0
2025-01-05 09:00:00,1,278,29.034065958977905,35.07514503222573,24.33256394705616,Clear,0
2025-01-05 10:00:00,1,354,71.09612545353863,23.27251217362089,129.23603521597204,Clear,0
2025-01-05 11:00:00,1,705,75.02456705508683,45.84746274178621,192.15345740749078,Clear,0
2025-01-05 12:00:00,1,407,48.28739151464273,31.3864972922753,62.702424766415206,Clear,0
2025-01-05 13:00:00,1,139,41.885496479037855,12.240342539542533,60.528205743205405,Clear,0
2025-01-05 14:00:00,1,789,98.69002072556228,35.20992398696751,111.85830960538287,Clear,0
2025-01-05 15:00:00,1,773,62.26427879221336,14.276924483241364,35.30517379251244,Clear,0
2025-01-05 16:00:00,1,439,95.23099176273278,36.560255911029635,126.54888722780008,Clear,0
2025-01-05 17:00:00,1,873,88.2828411629503,28.027805754659433,41.318509616030184,Clear,0
2025-01-05 18:00:00,1,423,82.00256642427412,49.37653033643228,38.579209309670354,Clear,0
2025-01-05 19:00:00,1,112,42.33399765299162,41.62904681461921,118.12547914149205,Clear,0
2025-01-05 20:00:00,1,154,44.40785272207819,14.396946524604605,20.71134436367615,Snow,0
2025-01-05 21:00:00,1,758,99.9731789621824,49.835205016621366,115.53202406449921,Rain,0
2025-01-05 22:00:00,1,726,76.9227141940333,19.514676914513537,55.80611814263005,Clear,0
2025-01-05 23:00:00,1,50,95.63484758957863,30.702557088093123,53.44213304565792,Clear,0
2025-01-06 00:00:00,1,849,9.455164440165891,14.16495161924006,14.21510098575731,Clear,0
2025-01-06 01:00:00,1,487,78.37024721488574,26.488011554487677,171.91448506052262,Clear,0
2025-01-06 02:00:00,1,438,13.398781219736424,39.79907413401201,122.09162045615085,Clear,0
2025-01-06 03:00:00,1,968,76.7380392889938,31.39516801631977,143.77515593885246,Clear,0
2025-01-06 04:00:00,1,471,63.64005264924274,49.04267352952652,125.53669141295819,Clear,0
2025-01-06 05:00:00,1,384,46.56011759225426,45.303776030193674,76.16853873442706,Clear,0
2025-01-06 06:00:00,1,384,42.671564320520666,31.4822483111658,173.84910466188157,Snow,0
2025-01-06 07:00:00,1,949,48.63794675488638,42.26247933591677,156.09437084992553,Clear,1
2025-01-06 08:00:00,1,118,98.10309465212032,25.13828660565061,72.46280595462656,Clear,0
2025-01-06 09:00:00,1,801,37.44850499337178,27.325907418989434,97.42264020687868,Clear,0
2025-01-06 10:00:00,1,423,71.27841950120852,9.823296345115628,142.335278583145,Clear,0
2025-01-06 11:00:00,1,913,50.026355824972875,33.710329187530334,42.74077552830967,Clear,0
2025-01-06 12:00:00,1,452,83.07011050022267,17.90904876329695,76.04765075170987,Clear,0
2025-01-06 13:00:00,1,887,16.460407754557075,23.578159633603562,49.20340649710057,Clear,0
2025-01-06 14:00:00,1,127,36.35945376446476,16.75755546932142,27.535211383461757,Clear,0
2025-01-06 15:00:00,1,263,12.767108035142831,43.805352581232086,184.96575610104452,Clear,0
2025-01-06 16:00:00,1,75,87.48860516838074,5.141333376353415,123.4828356285318,Storm,0
2025-01-06 17:00:00,1,352,40.19484976518129,24.741626274360044,127.46840659075623,Clear,0
2025-01-06 18:00:00,1,265,73.44902583218916,4.054726763050831,38.070427462183076,Clear,0
2025-01-06 19:00:00,1,52,90.04464958028393,26.07219466366764,111.10156220040997,Clear,0
2025-01-06 20:00:00,1,555,38.64393372534692,20.461027792700044,29.925141641171372,Rain,0
2025-01-06 21:00:00,1,77,6.906763788884005,16.781879113575734,50.17512132934348,Clear,0
2025-01-06 22:00:00,1,861,27.155559097231116,17.80341634963475,100.05428887180567,Clear,0
2025-01-06 23:00:00,1,282,52.35200889826044,5.259094116283761,112.05024294552408,Clear,0
2025-01-07 00:00:00,1,825,60.720866292772115,28.658468583609423,81.96679893074497,Clear,0
2025-01-07 01:00:00,1,741,66.36213792650211,28.968136928776683,77.65837792059078,Storm,0
2025-01-07 02:00:00,1,790,93.70072325718809,1.3691837935696622,52.81323156538036,Clear,0
2025-01-07 03:00:00,1,673,20.26473045965779,10.141784178513982,64.16808205183095,Clear,0
2025-01-07 04:00:00,1,872,85.01983335332726,3.530138415851129,13.466071471388599,Clear,0
2025-01-07 05:00:00,1,969,15.643695705964973,20.49492435324134,194.19938232232008,Snow,1
2025-01-07 06:00:00,1,695,97.63138047978853,25.04669018368044,147.35025835813738,Rain,0
2025-01-07 07:00:00,1,243,57.89247483632333,29.009021784025094,63.19602779545399,Rain,0
2025-01-07 08:00:00,1,375,96.95943631790226,35.83667146300066,47.906316194280755,Rain,0
2025-01-07 09:00:00,1,189,15.909498350224336,30.920382079639996,64.8398051156486,Clear,0
2025-01-07 10:00:00,1,188,93.54136251440875,16.7114674158162,122.83778853600077,Clear,0
2025-01-07 11:00:00,1,59,57.11729620412456,27.897177014559887,48.32878784274481,Clear,0
2025-01-07 12:00:00,1,645,29.190862202557565,34.39363338897253,154.44329337904045,Clear,0
2025-01-07 13:00:00,1,969,62.57967870030467,39.92018304835666,30.27285752155285,Snow,0
2025-01-07 14:00:00,1,285,43.8092378289121,46.71396528789778,198.27660052690422,Clear,0
2025-01-07 15:00:00,1,596,93.01269524102256,36.35823098681258,19.13798235317666,Rain,0
2025-01-07 16:00:00,1,828,80.55039462668957,10.879738682339482,41.09462914448386,Clear,0
2025-01-07 17:00:00,1,54,27.390715876174976,32.05416962228868,182.49456478787803,Clear,0
2025-01-07 18:00:00,1,91,42.28228520515036,41.013372534107276,93.4356326283415,Clear,0
2025-01-07 19:00:00,1,740,64.28964669727458,27.449272033817017,93.36148832378441,Clear,0
2025-01-07 20:00:00,1,194,90.459584461084,19.810669847287357,113.27504361165784,Snow,0
2025-01-07 21:00:00,1,996,56.57068450827385,22.14487901368569,73.23499932337202,Rain,0
2025-01-07 22:00:00,1,603,18.230846903021792,39.9072342742445,127.81382362641757,Clear,0
2025-01-07 23:00:00,1,280,59.449330679451926,49.886938180268324,152.95659280737632,Rain,0
2025-01-08 00:00:00,1,460,75.67489779440432,2.64308930205319,118.27904012555014,Rain,0
2025-01-08 01:00:00,1,684,76.69035272671107,6.042885506463106,111.931456782073,Clear,0
2025-01-08 02:00:00,1,926,17.111422921538328,20.467077237457996,161.4861194981152,Clear,1
2025-01-08 03:00:00,1,96,43.85074182312186,38.82221704931401,12.318583740428458,Clear,0
2025-01-08 04:00:00,1,981,56.55882211802164,13.338153886440685,75.6822387657447,Clear,0
2025-01-08 05:00:00,1,891,37.53980443196162,12.140198168469365,90.48340385989175,Clear,0
2025-01-08 06:00:00,1,412,19.56838329602762,29.725261768823064,106.11884898804854,Clear,0
2025-01-08 07:00:00,1,672,73.97908067592807,30.055182357682256,29.420406202787923,Snow,0
2025-01-08 08:00:00,1,182,92.6374412118431,35.654693081356534,38.98241815370966,Clear,0
2025-01-08 09:00:00,1,427,11.547546239885785,4.7887322089505755,29.806923549843805,Rain,0
2025-01-08 10:00:00,1,828,47.82974028339255,6.548664246197007,197.11982780284356,Rain,1
2025-01-08 11:00:00,1,231,84.56162495523675,17.27517422009201,69.17441016867183,Clear,0
2025-01-08 12:00:00,1,960,42.905256867662374,3.6833203022795353,73.68747591272117,Rain,0
2025-01-08 13:00:00,1,166,62.353545514363205,6.5990977027287,88.75587099868926,Snow,0
2025-01-08 14:00:00,1,855,37.90286946476632,18.000706892915158,150.1252371408522,Clear,1
2025-01-08 15:00:00,1,988,8.120433673126643,45.724723681077315,57.16302412385886,Clear,0
2025-01-08 16:00:00,1,229,44.797917702932054,45.827449152336904,78.85484083216029,Clear,0
2025-01-08 17:00:00,1,711,25.90923533770422,11.421358432720087,107.88299965729439,Storm,0
2025-01-08 18:00:00,1,410,19.12295913654573,21.316582062624164,26.216436934942333,Storm,0
2025-01-08 19:00:00,1,610,33.46161161781532,16.186909387161933,85.4904419369436,Clear,0
2025-01-08 20:00:00,1,772,38.19176490968664,23.943359593627587,128.74543753969994,Clear,0
2025-01-08 21:00:00,1,193,58.65990765994856,4.219723331989266,157.350247172052,Clear,0
2025-01-08 22:00:00,1,243,55.773309669438454,24.573309470991713,104.43227027603731,Rain,0
2025-01-08 23:00:00,1,693,22.283172397050755,43.22749542966235,189.76193780539023,Clear,0
2025-01-09 00:00:00,1,507,90.25588893279401,26.802344866305393,162.142456582363,Storm,0
2025-01-09 01:00:00,1,849,73.01736174050276,33.28727315359742,15.148238575661864,Clear,0
2025-01-09 02:00:00,1,492,53.02324851507321,30.15740000532061,74.46153672027629,Clear,0
2025-01-09 03:00:00,1,100,67.01088024592809,12.6709562712896,28.89386462427558,Clear,0
2025-01-09 04:00:00,1,127,62.30375320681306,40.535657299166715,192.9033705254262,Snow,0
2025-01-09 05:00:00,1,231,24.473508064502994,15.36423878278965,180.30380551901277,Clear,0
2025-01-09 06:00:00,1,824,74.91093825362022,42.558276677877295,33.32760903591462,Snow,0
2025-01-09 07:00:00,1,334,45.0353323062873,44.74091384277177,165.31427673030376,Clear,0
2025-01-09 08:00:00,1,795,83.38519648515268,18.789901397559436,16.503341055900535,Rain,0
2025-01-09 09:00:00,1,854,43.89410695816784,28.05031186174703,92.86404053571017,Clear,0
2025-01-09 10:00:00,1,549,97.58199019389264,39.20817996461351,31.705205924875397,Clear,0
2025-01-09 11:00:00,1,108,89.98246155493868,40.19290754141844,90.79056584915436,Clear,0
2025-01-09 12:00:00,1,575,75.46025970172323,35.243446804884314,86.48450828342631,Clear,0
2025-01-09 13:00:00,1,327,84.31837249593342,49.23570685447405,109.88113463751031,Clear,0
2025-01-09 14:00:00,1,776,69.90246636232074,41.30660991967202,110.63571894446541,Rain,0
2025-01-09 15:00:00,1,90,31.03524596528457,28.154722123273878,133.7698737868542,Rain,0
2025-01-09 16:00:00,1,648,15.124979362224064,7.860908394362001,60.09992250057712,Clear,0
2025-01-09 17:00:00,1,780,61.754244706179286,30.425326161249014,136.35696816378854,Clear,0
2025-01-09 18:00:00,1,734,84.6201615019381,20.81469357590219,156.47316164221138,Clear,0
2025-01-09 19:00:00,1,179,20.796920031827543,37.16364720489215,25.73174690577403,Clear,0
2025-01-09 20:00:00,1,843,11.4837220086387,42.01687054444844,93.06674530787627,Snow,0
2025-01-09 21:00:00,1,236,33.22656298420163,28.753827374547964,100.44957641782894,Clear,0
2025-01-09 22:00:00,1,807,17.82512135501466,24.703992154688226,61.28313225451703,Clear,0
2025-01-09 23:00:00,1,516,61.53240341652421,3.519864860728267,104.30958696823491,Clear,0
2025-01-10 00:00:00,1,531,64.21659233597413,24.23762812631811,75.43290908840432,Clear,0
2025-01-10 01:00:00,1,690,52.071675039588854,34.731717424959065,92.61719433471178,Clear,0
2025-01-10 02:00:00,1,180,12.387707687500923,1.1146301406631347,193.86288375934643,Clear,0
2025-01-10 03:00:00,1,573,39.292520209302545,5.487521593005074,184.28957933782613,Clear,0
2025-01-10 04:00:00,1,379,70.60322208233586,26.5437327032649,26.473990253814886,Storm,0
2025-01-10 05:00:00,1,388,74.56136420890832,40.52149624521104,135.16883967503628,Clear,0
2025-01-10 06:00:00,1,759,98.15479601709887,45.26482681916522,132.86633463226104,Clear,0
2025-01-10 07:00:00,1,538,94.68563727022826,2.931913757056789,144.0592827779808,Snow,0
2025-01-10 08:00:00,1,968,57.80162523653207,24.187295785985338,69.44242273606163,Clear,0
2025-01-10 09:00:00,1,568,33.248155700392324,46.29541357344999,194.50106658141988,Snow,0
2025-01-10 10:00:00,1,643,75.78113207142094,3.6892481176772716,96.47730015686966,Clear,0
2025-01-10 11:00:00,1,664,8.515725297971798,30.2172240456206,53.70167908466358,Clear,0
2025-01-10 12:00:00,1,147,89.0748438697117,26.982991499110106,93.79611073215071,Clear,0
2025-01-10 13:00:00,1,88,34.95258209390798,27.435073326391525,160.23740131940306,Clear,0
2025-01-10 14:00:00,1,771,54.415970438479526,21.914035776088355,176.5664217938654,Clear,0
2025-01-10 15:00:00,1,788,87.65939302058834,2.04220113166897,176.1933178099979,Clear,0
2025-01-10 16:00:00,1,465,93.59604139539903,4.43145558162608,11.802232389414634,Clear,0
2025-01-10 17:00:00,1,526,8.571693454594783,24.509285015968732,120.34386937319226,Clear,0
2025-01-10 18:00:00,1,426,77.98597431712923,21.470572326199353,90.05783043264333,Rain,0
2025-01-10 19:00:00,1,738,15.495040747482493,18.37648572439805,64.57540841427553,Clear,0
2025-01-10 20:00:00,1,342,8.99885301545438,1.8758228019372767,197.667254049846,Clear,0
2025-01-10 21:00:00,1,866,42.20486335133383,7.097440307545961,191.71898253629075,Rain,1
2025-01-10 22:00:00,1,988,60.91265175245831,49.134195238924,177.99780584498555,Clear,1
2025-01-10 23:00:00,1,111,63.27408197501723,9.184663358511687,198.32203896602553,Clear,0
2025-01-11 00:00:00,1,709,84.59344485190832,12.297890594445931,167.82207837261868,Clear,0
2025-01-11 01:00:00,1,156,21.770163040523286,11.803824244438593,45.42326980740836,Rain,0
2025-01-11 02:00:00,1,823,81.07312027733813,31.859118226811503,51.10156437694517,Clear,0
2025-01-11 03:00:00,1,69,99.51624315141136,9.520867211754878,85.28598359150516,Rain,0
2025-01-11 04:00:00,1,111,99.6518987016388,44.97437125426399,98.04234216096779,Clear,0
2025-01-11 05:00:00,1,942,56.01257017487429,30.054056807243455,120.21637948918412,Clear,0
2025-01-11 06:00:00,1,666,42.16112777763608,14.375009367959432,100.56859738277,Clear,0
2025-01-11 07:00:00,1,787,86.90212364021781,40.66628766151903,134.49597632141413,Clear,0
2025-01-11 08:00:00,1,275,43.80305524171638,19.261737333603385,59.353218914461976,Rain,0
2025-01-11 09:00:00,1,651,55.597239343072395,48.14397665701044,30.79908341034624,Snow,0
2025-01-11 10:00:00,1,642,10.84411749272733,44.262407187735604,108.05501388428716,Snow,0
2025-01-11 11:00:00,1,372,38.04187475070834,34.22279147539412,117.4890731592003,Clear,0
2025-01-11 12:00:00,1,311,54.519729657139415,43.5398793985258,56.60425112851357,Clear,0
2025-01-11 13:00:00,1,865,72.2944827879283,42.01365308981993,142.51957771716388,Clear,0
2025-01-11 14:00:00,1,240,71.40412011376083,10.271855449465289,177.51105522636652,Storm,0
2025-01-11 15:00:00,1,810,7.778491888283119,41.465020777673374,34.48527481995458,Clear,0
2025-01-11 16:00:00,1,719,91.32662438058995,1.0548854625253647,115.67452965755383,Rain,0
2025-01-11 17:00:00,1,573,5.60665781309919,15.064868525570727,127.21611449139102,Storm,0
2025-01-11 18:00:00,1,66,16.00516639412448,19.458072737353138,11.723756884017742,Rain,0
2025-01-11 19:00:00,1,375,31.917580085230252,1.9029582181726559,92.12574893957733,Rain,0
2025-01-11 20:00:00,1,461,65.09907984772508,46.66937716999085,29.47684831822906,Snow,0
2025-01-11 21:00:00,1,913,78.23114031139403,47.41759652456056,41.61174151713175,Rain,0
2025-01-11 22:00:00,1,450,60.30619371674596,17.94826979069488,127.97394837582065,Clear,0
2025-01-11 23:00:00,1,355,99.06409541131147,34.12656060215097,94.73207833196108,Clear,0
2025-01-12 00:00:00,1,997,77.03500361325715,2.204758906481274,14.203474790509478,Clear,0
2025-01-12 01:00:00,1,128,82.7846361189239,13.372928734730728,10.195601170670345,Clear,0
2025-01-12 02:00:00,1,787,99.72682751498256,21.882883809562674,95.76353462263835,Clear,0
2025-01-12 03:00:00,1,936,83.46247275099017,15.620347118509638,169.58996128776965,Rain,1
2025-01-12 04:00:00,1,133,67.17856535670785,14.389716822912257,190.66407682757796,Clear,0
2025-01-12 05:00:00,1,653,74.47065636250014,45.5667010364431,172.89841749757474,Storm,0
2025-01-12 06:00:00,1,708,31.05044422312365,49.214904750031586,87.77346119985818,Snow,0
2025-01-12 07:00:00,1,576,75.8545161429416,10.81759803388692,174.9433345632009,Rain,0
2025-01-12 08:00:00,1,835,87.11403373476551,24.1872854278863,193.95675130379712,Clear,1
2025-01-12 09:00:00,1,706,13.66062658858821,8.529243869894522,96.20179057500371,Clear,0
2025-01-12 10:00:00,1,248,64.49093055498446,7.430999006436991,16.179974103337862,Snow,0
2025-01-12 11:00:00,1,948,22.61859309428216,23.642767247517373,10.23404868162092,Clear,0
2025-01-12 12:00:00,1,943,70.12870228675229,22.08498885007367,48.099698073063976,Clear,0
2025-01-12 13:00:00,1,880,66.89434934621514,16.97034773365167,122.15014838826826,Clear,0
2025-01-12 14:00:00,1,113,48.245914162771115,1.5694064554969311,23.764908680966187,Clear,0
2025-01-12 15:00:00,1,415,97.59648592771553,36.372493768419815,134.82693293725367,Rain,0
2025-01-12 16:00:00,1,151,91.24277203354082,36.48998009819418,152.34071142924378,Clear,0
2025-01-12 17:00:00,1,637,98.73294636037892,7.982281602174148,104.78874915575766,Clear,0
2025-01-12 18:00:00,1,709,37.87157392625976,39.01443205385485,188.83512580415345,Clear,0
2025-01-12 19:00:00,1,274,13.347317418759168,18.180719629249857,16.30859067035965,Clear,0
2025-01-12 20:00:00,1,967,35.59899671083686,48.8958529294245,48.16322707383589,Clear,0
2025-01-12 21:00:00,1,192,24.01427320325696,9.206646530694417,29.867889663536047,Clear,0
2025-01-12 22:00:00,1,684,8.000683758435994,46.874400065940804,19.87454389377976,Clear,0
2025-01-12 23:00:00,1,419,93.84417245344866,47.4201726689209,128.80788544065007,Rain,0
2025-01-13 00:00:00,1,160,82.40838580591866,4.925627472849082,180.01516465150024,Clear,0
2025-01-13 01:00:00,1,363,79.46409257479188,24.564287741000257,17.743280157569824,Clear,0
2025-01-13 02:00:00,1,63,12.75484829290601,3.957252115537626,56.94961446192782,Clear,0
2025-01-13 03:00:00,1,350,63.49549208451307,17.12185445291845,99.33469261236637,Rain,0
2025-01-13 04:00:00,1,782,80.02135817853552,33.27668099954293,104.6571861260964,Clear,0
2025-01-13 05:00:00,1,963,67.05998682754637,17.283416642400336,113.07094078667983,Clear,0
2025-01-13 06:00:00,1,973,23.95653283826879,34.33118387913328,23.71769770604341,Clear,0
2025-01-13 07:00:00,1,402,84.84297859630868,9.535473492334429,192.5483047825256,Clear,0
